lead_id,created_date,industry,company_size,enquiry_type,response_time_hours,number_of_rfqs,converted,data_source,created_month,fast_response
L010467,2025-12-06,Retail,201-1000,Product enquiry,11.2,1,0,synthetic_demo,2025-12,0
L004170,2025-12-06,Retail,1001+,Product enquiry,10.78,1,0,synthetic_demo,2025-12,0
L000543,2025-12-06,Technology,1-50,Bulk order,14.52,4,1,synthetic_demo,2025-12,0
L003244,2025-12-06,Retail,1001+,Product enquiry,15.39,2,0,synthetic_demo,2025-12,0
L000251,2025-12-06,Technology,1-50,Bulk order,5.7,6,0,synthetic_demo,2025-12,1
L006019,2025-12-06,Technology,201-1000,Bulk order,11.99,3,0,synthetic_demo,2025-12,0
L005529,2025-12-06,Construction,51-200,Price quote,28.71,2,1,synthetic_demo,2025-12,0
L000812,2025-12-06,Manufacturing,201-1000,Product enquiry,3.07,2,0,synthetic_demo,2025-12,1
L006960,2025-12-06,Construction,51-200,Supplier request,1.83,1,0,synthetic_demo,2025-12,1
L007478,2025-12-06,Retail,51-200,Price quote,13.08,1,0,synthetic_demo,2025-12,0
L000471,2025-12-06,Retail,201-1000,Product enquiry,18.25,1,0,synthetic_demo,2025-12,0
L001876,2025-12-06,Technology,1-50,Product enquiry,14.08,1,0,synthetic_demo,2025-12,0
L007209,2025-12-06,Manufacturing,51-200,Product enquiry,5.32,3,0,synthetic_demo,2025-12,1
L002845,2025-12-06,Manufacturing,1-50,Bulk order,33.09,6,0,synthetic_demo,2025-12,0
L007654,2025-12-06,Manufacturing,1001+,Product enquiry,14.1,4,1,synthetic_demo,2025-12,0
L005762,2025-12-06,Construction,51-200,Product enquiry,5.16,1,0,synthetic_demo,2025-12,1
L008006,2025-12-06,Technology,51-200,Product enquiry,13.75,5,0,synthetic_demo,2025-12,0
L009816,2025-12-06,Manufacturing,1001+,Supplier request,1.56,4,0,synthetic_demo,2025-12,1
L011287,2025-12-06,Construction,1-50,Product enquiry,20.37,3,0,synthetic_demo,2025-12,0
L003716,2025-12-06,Technology,51-200,Supplier request,2.2,3,0,synthetic_demo,2025-12,1
L006752,2025-12-06,Retail,201-1000,Bulk order,23.04,1,0,synthetic_demo,2025-12,0
L004449,2025-12-06,Healthcare,1-50,Supplier request,6.09,0,0,synthetic_demo,2025-12,0
L008232,2025-12-07,Manufacturing,201-1000,Product enquiry,4.28,2,0,synthetic_demo,2025-12,1
L009606,2025-12-07,Construction,201-1000,Bulk order,7.11,1,0,synthetic_demo,2025-12,0
L003302,2025-12-07,Retail,1-50,Supplier request,7.63,1,0,synthetic_demo,2025-12,0
L002442,2025-12-07,Manufacturing,201-1000,Supplier request,11.49,3,0,synthetic_demo,2025-12,0
L000860,2025-12-07,Healthcare,51-200,Product enquiry,7.38,3,0,synthetic_demo,2025-12,0
L009119,2025-12-07,Healthcare,1-50,Product enquiry,7.32,2,0,synthetic_demo,2025-12,0
L004115,2025-12-07,Technology,1-50,Product enquiry,7.36,4,0,synthetic_demo,2025-12,0
L011659,2025-12-07,Manufacturing,51-200,Price quote,4.34,3,0,synthetic_demo,2025-12,1
L005986,2025-12-07,Retail,51-200,Product enquiry,19.17,2,1,synthetic_demo,2025-12,0
L003962,2025-12-07,Manufacturing,51-200,Price quote,6.24,5,0,synthetic_demo,2025-12,0
L002509,2025-12-07,Healthcare,201-1000,Supplier request,22.94,2,0,synthetic_demo,2025-12,0
L006772,2025-12-07,Healthcare,51-200,Price quote,1.56,3,1,synthetic_demo,2025-12,1
L001075,2025-12-07,Construction,1-50,Bulk order,20.0,0,0,synthetic_demo,2025-12,0
L008800,2025-12-07,Retail,51-200,Bulk order,7.62,5,1,synthetic_demo,2025-12,0
L010119,2025-12-07,Retail,201-1000,Product enquiry,24.69,2,0,synthetic_demo,2025-12,0
L002230,2025-12-07,Technology,51-200,Price quote,14.99,1,0,synthetic_demo,2025-12,0
L002507,2025-12-07,Construction,201-1000,Supplier request,24.33,1,0,synthetic_demo,2025-12,0
L000102,2025-12-07,Technology,51-200,Bulk order,15.21,2,0,synthetic_demo,2025-12,0
L008952,2025-12-07,Healthcare,1001+,Bulk order,15.19,4,1,synthetic_demo,2025-12,0
L005141,2025-12-07,Healthcare,1001+,Price quote,9.0,2,0,synthetic_demo,2025-12,0
L001859,2025-12-07,Manufacturing,51-200,Product enquiry,16.55,5,0,synthetic_demo,2025-12,0
L002008,2025-12-07,Manufacturing,1001+,Product enquiry,9.93,0,0,synthetic_demo,2025-12,0
L008035,2025-12-07,Manufacturing,201-1000,Supplier request,3.92,2,0,synthetic_demo,2025-12,1
L008386,2025-12-07,Retail,1001+,Product enquiry,15.21,2,0,synthetic_demo,2025-12,0
L011907,2025-12-07,Healthcare,201-1000,Bulk order,15.99,6,0,synthetic_demo,2025-12,0
L007930,2025-12-07,Technology,1001+,Price quote,6.2,3,1,synthetic_demo,2025-12,0
L001379,2025-12-07,Healthcare,201-1000,Bulk order,3.85,2,0,synthetic_demo,2025-12,1
L006825,2025-12-07,Healthcare,1-50,Product enquiry,8.47,1,0,synthetic_demo,2025-12,0
L005662,2025-12-07,Manufacturing,1-50,Supplier request,11.5,0,0,synthetic_demo,2025-12,0
L011706,2025-12-07,Retail,201-1000,Product enquiry,14.71,4,0,synthetic_demo,2025-12,0
L005886,2025-12-07,Manufacturing,51-200,Price quote,21.85,4,1,synthetic_demo,2025-12,0
L007935,2025-12-07,Healthcare,201-1000,Bulk order,8.52,3,0,synthetic_demo,2025-12,0
L001042,2025-12-07,Technology,51-200,Product enquiry,14.03,1,0,synthetic_demo,2025-12,0
L005281,2025-12-08,Construction,1-50,Product enquiry,3.16,0,0,synthetic_demo,2025-12,1
L006576,2025-12-08,Healthcare,51-200,Price quote,1.07,3,1,synthetic_demo,2025-12,1
L006321,2025-12-08,Manufacturing,1001+,Bulk order,6.17,1,0,synthetic_demo,2025-12,0
L002629,2025-12-08,Retail,201-1000,Product enquiry,9.62,1,0,synthetic_demo,2025-12,0
L009566,2025-12-08,Healthcare,51-200,Price quote,10.22,3,0,synthetic_demo,2025-12,0
L010760,2025-12-08,Construction,51-200,Bulk order,11.43,1,0,synthetic_demo,2025-12,0
L001327,2025-12-08,Retail,1001+,Product enquiry,14.35,2,1,synthetic_demo,2025-12,0
L010417,2025-12-08,Retail,1001+,Product enquiry,7.16,3,0,synthetic_demo,2025-12,0
L007173,2025-12-08,Technology,1-50,Product enquiry,13.9,1,1,synthetic_demo,2025-12,0
L005706,2025-12-08,Retail,51-200,Supplier request,6.39,5,0,synthetic_demo,2025-12,0
L007272,2025-12-08,Construction,1-50,Supplier request,6.68,2,0,synthetic_demo,2025-12,0
L003661,2025-12-08,Manufacturing,1001+,Price quote,23.03,3,1,synthetic_demo,2025-12,0
L008272,2025-12-08,Manufacturing,201-1000,Supplier request,25.04,5,0,synthetic_demo,2025-12,0
L006580,2025-12-08,Construction,51-200,Bulk order,5.56,4,1,synthetic_demo,2025-12,1
L011646,2025-12-08,Manufacturing,51-200,Bulk order,10.21,0,0,synthetic_demo,2025-12,0
L003886,2025-12-08,Manufacturing,51-200,Supplier request,15.23,4,1,synthetic_demo,2025-12,0
L007322,2025-12-08,Manufacturing,51-200,Price quote,4.36,2,1,synthetic_demo,2025-12,1
L002611,2025-12-08,Construction,1-50,Product enquiry,15.9,1,0,synthetic_demo,2025-12,0
L007865,2025-12-08,Technology,201-1000,Product enquiry,10.78,1,0,synthetic_demo,2025-12,0
L010640,2025-12-08,Retail,201-1000,Price quote,10.26,3,0,synthetic_demo,2025-12,0
L010175,2025-12-08,Manufacturing,1-50,Price quote,7.94,2,0,synthetic_demo,2025-12,0
L008190,2025-12-08,Technology,51-200,Product enquiry,10.87,2,0,synthetic_demo,2025-12,0
L002968,2025-12-08,Retail,51-200,Product enquiry,10.21,4,0,synthetic_demo,2025-12,0
L011132,2025-12-08,Retail,201-1000,Price quote,10.97,2,0,synthetic_demo,2025-12,0
L002235,2025-12-08,Technology,1-50,Product enquiry,13.79,2,0,synthetic_demo,2025-12,0
L001821,2025-12-08,Construction,1001+,Supplier request,17.04,2,1,synthetic_demo,2025-12,0
L007353,2025-12-08,Construction,201-1000,Bulk order,6.75,1,0,synthetic_demo,2025-12,0
L008925,2025-12-08,Retail,201-1000,Price quote,6.6,3,1,synthetic_demo,2025-12,0
L005803,2025-12-08,Technology,51-200,Bulk order,4.11,4,0,synthetic_demo,2025-12,1
L007468,2025-12-08,Manufacturing,1001+,Price quote,7.96,1,0,synthetic_demo,2025-12,0
L009949,2025-12-08,Healthcare,51-200,Product enquiry,10.49,1,0,synthetic_demo,2025-12,0
L006545,2025-12-08,Manufacturing,201-1000,Bulk order,18.0,4,0,synthetic_demo,2025-12,0
L009768,2025-12-08,Technology,51-200,Supplier request,12.17,4,0,synthetic_demo,2025-12,0
L000355,2025-12-08,Retail,1-50,Price quote,7.39,0,0,synthetic_demo,2025-12,0
L007390,2025-12-08,Manufacturing,51-200,Supplier request,15.16,4,0,synthetic_demo,2025-12,0
L000450,2025-12-08,Healthcare,51-200,Price quote,4.04,2,0,synthetic_demo,2025-12,1
L008251,2025-12-08,Retail,51-200,Product enquiry,13.71,0,0,synthetic_demo,2025-12,0
L004018,2025-12-08,Retail,201-1000,Product enquiry,9.39,2,0,synthetic_demo,2025-12,0
L011331,2025-12-08,Healthcare,1-50,Product enquiry,28.08,2,0,synthetic_demo,2025-12,0
L001090,2025-12-08,Retail,201-1000,Product enquiry,4.79,2,0,synthetic_demo,2025-12,1
L000532,2025-12-08,Technology,51-200,Bulk order,8.36,1,0,synthetic_demo,2025-12,0
L000253,2025-12-09,Retail,201-1000,Bulk order,6.24,3,0,synthetic_demo,2025-12,0
L011509,2025-12-09,Construction,51-200,Price quote,13.21,3,0,synthetic_demo,2025-12,0
L006718,2025-12-09,Technology,1-50,Price quote,1.72,2,0,synthetic_demo,2025-12,1
L003641,2025-12-09,Retail,1-50,Bulk order,15.62,1,0,synthetic_demo,2025-12,0
L000803,2025-12-09,Construction,1-50,Supplier request,7.05,2,1,synthetic_demo,2025-12,0
L004385,2025-12-09,Technology,51-200,Product enquiry,6.9,0,0,synthetic_demo,2025-12,0
L000982,2025-12-09,Technology,1-50,Bulk order,1.33,2,0,synthetic_demo,2025-12,1
L000194,2025-12-09,Technology,51-200,Price quote,9.8,2,0,synthetic_demo,2025-12,0
L007372,2025-12-09,Technology,1001+,Supplier request,17.95,5,1,synthetic_demo,2025-12,0
L003321,2025-12-09,Manufacturing,201-1000,Price quote,9.58,4,0,synthetic_demo,2025-12,0
L010921,2025-12-09,Healthcare,1001+,Product enquiry,26.57,0,0,synthetic_demo,2025-12,0
L008678,2025-12-09,Technology,201-1000,Product enquiry,13.55,1,0,synthetic_demo,2025-12,0
L009547,2025-12-09,Technology,1001+,Supplier request,5.81,6,0,synthetic_demo,2025-12,1
L008525,2025-12-09,Manufacturing,51-200,Product enquiry,18.08,4,1,synthetic_demo,2025-12,0
L003849,2025-12-09,Manufacturing,1001+,Price quote,13.78,3,0,synthetic_demo,2025-12,0
L004508,2025-12-09,Manufacturing,1-50,Bulk order,17.65,8,0,synthetic_demo,2025-12,0
L010541,2025-12-09,Construction,1-50,Product enquiry,5.06,3,1,synthetic_demo,2025-12,1
L004656,2025-12-09,Construction,201-1000,Product enquiry,3.5,2,0,synthetic_demo,2025-12,1
L006465,2025-12-09,Healthcare,201-1000,Bulk order,14.65,2,1,synthetic_demo,2025-12,0
L010648,2025-12-09,Technology,1-50,Bulk order,11.12,0,0,synthetic_demo,2025-12,0
L000158,2025-12-09,Technology,201-1000,Product enquiry,8.44,4,0,synthetic_demo,2025-12,0
L005545,2025-12-09,Healthcare,201-1000,Price quote,2.19,3,0,synthetic_demo,2025-12,1
L002932,2025-12-09,Manufacturing,1-50,Price quote,16.36,3,1,synthetic_demo,2025-12,0
L002631,2025-12-09,Manufacturing,1-50,Product enquiry,20.05,5,0,synthetic_demo,2025-12,0
L006850,2025-12-09,Construction,1-50,Supplier request,1.56,3,1,synthetic_demo,2025-12,1
L009103,2025-12-09,Retail,1-50,Product enquiry,9.56,0,0,synthetic_demo,2025-12,0
L003909,2025-12-09,Healthcare,51-200,Bulk order,5.58,2,0,synthetic_demo,2025-12,1
L011153,2025-12-10,Manufacturing,51-200,Price quote,5.21,4,1,synthetic_demo,2025-12,1
L005143,2025-12-10,Retail,51-200,Supplier request,8.67,1,0,synthetic_demo,2025-12,0
L002812,2025-12-10,Construction,1-50,Supplier request,7.97,1,0,synthetic_demo,2025-12,0
L011821,2025-12-10,Technology,51-200,Bulk order,4.09,2,1,synthetic_demo,2025-12,1
L007843,2025-12-10,Manufacturing,1001+,Supplier request,6.35,3,1,synthetic_demo,2025-12,0
L000458,2025-12-10,Retail,51-200,Supplier request,11.04,3,0,synthetic_demo,2025-12,0
L008473,2025-12-10,Retail,51-200,Price quote,6.45,2,0,synthetic_demo,2025-12,0
L000906,2025-12-10,Technology,1001+,Price quote,4.74,3,0,synthetic_demo,2025-12,1
L000081,2025-12-10,Technology,1001+,Supplier request,9.5,4,1,synthetic_demo,2025-12,0
L007517,2025-12-10,Construction,1-50,Bulk order,4.42,4,1,synthetic_demo,2025-12,1
L008675,2025-12-10,Manufacturing,51-200,Product enquiry,16.71,2,0,synthetic_demo,2025-12,0
L011124,2025-12-10,Manufacturing,201-1000,Product enquiry,2.19,0,0,synthetic_demo,2025-12,1
L002575,2025-12-10,Healthcare,51-200,Bulk order,15.42,1,0,synthetic_demo,2025-12,0
L007691,2025-12-10,Manufacturing,201-1000,Product enquiry,17.24,2,0,synthetic_demo,2025-12,0
L005887,2025-12-10,Manufacturing,201-1000,Product enquiry,6.21,3,0,synthetic_demo,2025-12,0
L000888,2025-12-10,Manufacturing,1-50,Price quote,0.62,1,0,synthetic_demo,2025-12,1
L007758,2025-12-10,Manufacturing,1-50,Bulk order,18.73,4,0,synthetic_demo,2025-12,0
L011477,2025-12-10,Manufacturing,1-50,Product enquiry,4.27,4,0,synthetic_demo,2025-12,1
L011570,2025-12-10,Healthcare,1-50,Price quote,3.77,0,0,synthetic_demo,2025-12,1
L002013,2025-12-10,Manufacturing,201-1000,Price quote,23.27,3,0,synthetic_demo,2025-12,0
L007224,2025-12-10,Manufacturing,51-200,Product enquiry,8.59,3,0,synthetic_demo,2025-12,0
L003121,2025-12-10,Manufacturing,1-50,Bulk order,10.19,8,1,synthetic_demo,2025-12,0
L004402,2025-12-10,Technology,1-50,Product enquiry,2.22,1,0,synthetic_demo,2025-12,1
L008527,2025-12-10,Technology,201-1000,Product enquiry,25.88,2,0,synthetic_demo,2025-12,0
L001160,2025-12-10,Technology,1-50,Price quote,7.68,2,0,synthetic_demo,2025-12,0
L007726,2025-12-10,Retail,51-200,Bulk order,20.9,2,0,synthetic_demo,2025-12,0
L008591,2025-12-10,Healthcare,51-200,Bulk order,3.09,2,1,synthetic_demo,2025-12,1
L002805,2025-12-10,Manufacturing,51-200,Bulk order,21.13,4,0,synthetic_demo,2025-12,0
L002470,2025-12-11,Retail,1001+,Supplier request,3.19,1,0,synthetic_demo,2025-12,1
L011558,2025-12-11,Construction,51-200,Price quote,12.12,2,0,synthetic_demo,2025-12,0
L004717,2025-12-11,Retail,51-200,Product enquiry,6.48,0,0,synthetic_demo,2025-12,0
L006865,2025-12-11,Healthcare,201-1000,Product enquiry,25.54,2,0,synthetic_demo,2025-12,0
L002361,2025-12-11,Technology,1-50,Bulk order,18.54,4,1,synthetic_demo,2025-12,0
L001172,2025-12-11,Technology,1-50,Bulk order,16.28,3,0,synthetic_demo,2025-12,0
L003697,2025-12-11,Retail,1001+,Product enquiry,16.98,0,0,synthetic_demo,2025-12,0
L005703,2025-12-11,Manufacturing,1-50,Bulk order,7.89,3,0,synthetic_demo,2025-12,0
L002949,2025-12-11,Construction,201-1000,Product enquiry,4.77,2,0,synthetic_demo,2025-12,1
L000791,2025-12-11,Manufacturing,201-1000,Price quote,21.1,1,0,synthetic_demo,2025-12,0
L006994,2025-12-11,Healthcare,201-1000,Bulk order,8.35,7,1,synthetic_demo,2025-12,0
L008109,2025-12-11,Healthcare,201-1000,Supplier request,14.36,2,0,synthetic_demo,2025-12,0
L007817,2025-12-11,Healthcare,1-50,Product enquiry,6.98,4,0,synthetic_demo,2025-12,0
L001415,2025-12-11,Manufacturing,1-50,Price quote,24.06,2,0,synthetic_demo,2025-12,0
L003459,2025-12-11,Manufacturing,51-200,Supplier request,12.91,2,0,synthetic_demo,2025-12,0
L011395,2025-12-11,Construction,1-50,Price quote,14.89,3,0,synthetic_demo,2025-12,0
L001249,2025-12-11,Construction,1001+,Product enquiry,5.71,2,0,synthetic_demo,2025-12,1
L003626,2025-12-11,Healthcare,51-200,Price quote,18.91,3,0,synthetic_demo,2025-12,0
L009981,2025-12-11,Retail,51-200,Product enquiry,8.44,3,0,synthetic_demo,2025-12,0
L009915,2025-12-11,Retail,1-50,Bulk order,5.49,0,0,synthetic_demo,2025-12,1
L003739,2025-12-11,Technology,1-50,Price quote,6.94,0,0,synthetic_demo,2025-12,0
L011396,2025-12-11,Technology,51-200,Bulk order,10.35,0,0,synthetic_demo,2025-12,0
L009398,2025-12-11,Construction,51-200,Price quote,9.59,4,0,synthetic_demo,2025-12,0
L006308,2025-12-11,Technology,1-50,Price quote,8.29,3,0,synthetic_demo,2025-12,0
L010131,2025-12-11,Construction,1001+,Product enquiry,5.44,3,0,synthetic_demo,2025-12,1
L004708,2025-12-11,Retail,51-200,Bulk order,5.11,2,0,synthetic_demo,2025-12,1
L002671,2025-12-11,Healthcare,51-200,Supplier request,1.89,1,0,synthetic_demo,2025-12,1
L010112,2025-12-11,Retail,201-1000,Supplier request,9.26,0,0,synthetic_demo,2025-12,0
L002406,2025-12-11,Manufacturing,1001+,Price quote,2.62,5,1,synthetic_demo,2025-12,1
L007448,2025-12-11,Retail,1-50,Product enquiry,1.57,2,0,synthetic_demo,2025-12,1
L003161,2025-12-11,Construction,1-50,Product enquiry,3.58,2,0,synthetic_demo,2025-12,1
L004763,2025-12-11,Construction,51-200,Price quote,4.85,2,0,synthetic_demo,2025-12,1
L011770,2025-12-11,Manufacturing,1001+,Bulk order,1.58,2,0,synthetic_demo,2025-12,1
L010308,2025-12-11,Manufacturing,1001+,Product enquiry,18.72,2,0,synthetic_demo,2025-12,0
L008423,2025-12-12,Technology,201-1000,Price quote,4.67,3,0,synthetic_demo,2025-12,1
L000491,2025-12-12,Technology,1-50,Supplier request,32.01,3,0,synthetic_demo,2025-12,0
L011908,2025-12-12,Technology,201-1000,Price quote,6.55,2,0,synthetic_demo,2025-12,0
L003686,2025-12-12,Manufacturing,1-50,Price quote,13.61,2,0,synthetic_demo,2025-12,0
L005317,2025-12-12,Manufacturing,201-1000,Supplier request,18.51,5,0,synthetic_demo,2025-12,0
L008699,2025-12-12,Manufacturing,1001+,Price quote,2.14,1,1,synthetic_demo,2025-12,1
L008435,2025-12-12,Technology,51-200,Price quote,17.93,2,0,synthetic_demo,2025-12,0
L002340,2025-12-12,Manufacturing,51-200,Bulk order,12.17,2,0,synthetic_demo,2025-12,0
L011242,2025-12-12,Manufacturing,51-200,Bulk order,20.13,1,0,synthetic_demo,2025-12,0
L006794,2025-12-12,Healthcare,1001+,Product enquiry,13.37,5,0,synthetic_demo,2025-12,0
L006890,2025-12-12,Healthcare,201-1000,Price quote,17.06,1,0,synthetic_demo,2025-12,0
L008593,2025-12-12,Construction,51-200,Supplier request,18.78,1,0,synthetic_demo,2025-12,0
L000193,2025-12-12,Manufacturing,1-50,Bulk order,17.28,4,0,synthetic_demo,2025-12,0
L000713,2025-12-12,Technology,201-1000,Bulk order,3.3,1,0,synthetic_demo,2025-12,1
L004934,2025-12-12,Manufacturing,51-200,Supplier request,8.58,0,0,synthetic_demo,2025-12,0
L003526,2025-12-12,Retail,201-1000,Price quote,11.07,1,0,synthetic_demo,2025-12,0
L003310,2025-12-12,Manufacturing,1-50,Product enquiry,11.91,1,0,synthetic_demo,2025-12,0
L011830,2025-12-12,Manufacturing,1-50,Bulk order,11.31,1,0,synthetic_demo,2025-12,0
L002992,2025-12-12,Technology,1-50,Bulk order,4.92,1,1,synthetic_demo,2025-12,1
L009626,2025-12-12,Technology,51-200,Bulk order,9.82,3,0,synthetic_demo,2025-12,0
L005704,2025-12-12,Technology,1-50,Supplier request,6.17,3,0,synthetic_demo,2025-12,0
L002574,2025-12-12,Technology,1-50,Bulk order,5.27,1,0,synthetic_demo,2025-12,1
L007910,2025-12-12,Retail,51-200,Bulk order,8.33,3,0,synthetic_demo,2025-12,0
L006985,2025-12-12,Retail,201-1000,Supplier request,2.87,3,0,synthetic_demo,2025-12,1
L010084,2025-12-12,Construction,51-200,Product enquiry,27.52,0,0,synthetic_demo,2025-12,0
L007749,2025-12-13,Retail,1-50,Supplier request,7.76,2,0,synthetic_demo,2025-12,0
L001857,2025-12-13,Manufacturing,1001+,Bulk order,3.6,1,1,synthetic_demo,2025-12,1
L005846,2025-12-13,Construction,51-200,Price quote,4.58,6,1,synthetic_demo,2025-12,1
L011031,2025-12-13,Retail,1001+,Product enquiry,8.68,1,0,synthetic_demo,2025-12,0
L008609,2025-12-13,Manufacturing,1-50,Bulk order,10.17,1,0,synthetic_demo,2025-12,0
L008387,2025-12-13,Construction,1001+,Bulk order,5.85,1,0,synthetic_demo,2025-12,1
L002328,2025-12-13,Manufacturing,1-50,Bulk order,13.32,4,1,synthetic_demo,2025-12,0
L011819,2025-12-13,Manufacturing,51-200,Price quote,17.67,3,0,synthetic_demo,2025-12,0
L011510,2025-12-13,Retail,201-1000,Bulk order,27.87,2,0,synthetic_demo,2025-12,0
L010068,2025-12-13,Construction,1001+,Supplier request,3.78,5,1,synthetic_demo,2025-12,1
L009877,2025-12-13,Technology,201-1000,Bulk order,8.2,1,0,synthetic_demo,2025-12,0
L006064,2025-12-13,Retail,51-200,Bulk order,10.66,1,1,synthetic_demo,2025-12,0
L005503,2025-12-13,Manufacturing,1-50,Supplier request,11.8,1,0,synthetic_demo,2025-12,0
L003970,2025-12-13,Manufacturing,51-200,Product enquiry,11.77,2,0,synthetic_demo,2025-12,0
L008121,2025-12-13,Retail,201-1000,Product enquiry,12.29,1,0,synthetic_demo,2025-12,0
L002508,2025-12-13,Construction,1-50,Bulk order,24.96,3,0,synthetic_demo,2025-12,0
L011881,2025-12-13,Healthcare,51-200,Supplier request,3.56,0,0,synthetic_demo,2025-12,1
L005635,2025-12-13,Manufacturing,1001+,Bulk order,18.36,1,0,synthetic_demo,2025-12,0
L000419,2025-12-13,Manufacturing,201-1000,Supplier request,8.0,5,0,synthetic_demo,2025-12,0
L003528,2025-12-13,Manufacturing,201-1000,Price quote,15.91,1,0,synthetic_demo,2025-12,0
L009632,2025-12-13,Construction,1-50,Product enquiry,7.75,1,0,synthetic_demo,2025-12,0
L003177,2025-12-13,Construction,1-50,Product enquiry,2.71,2,0,synthetic_demo,2025-12,1
L000044,2025-12-13,Retail,1-50,Product enquiry,6.53,3,0,synthetic_demo,2025-12,0
L000555,2025-12-13,Manufacturing,1001+,Price quote,1.58,2,0,synthetic_demo,2025-12,1
L000595,2025-12-13,Manufacturing,201-1000,Price quote,7.59,0,0,synthetic_demo,2025-12,0
L010877,2025-12-13,Manufacturing,1-50,Bulk order,28.56,1,0,synthetic_demo,2025-12,0
L009094,2025-12-13,Manufacturing,201-1000,Price quote,12.9,4,0,synthetic_demo,2025-12,0
L006318,2025-12-13,Technology,1001+,Bulk order,1.53,4,0,synthetic_demo,2025-12,1
L005332,2025-12-13,Technology,51-200,Supplier request,10.94,1,0,synthetic_demo,2025-12,0
L001006,2025-12-14,Retail,51-200,Bulk order,4.79,5,0,synthetic_demo,2025-12,1
L006337,2025-12-14,Retail,51-200,Price quote,21.61,4,0,synthetic_demo,2025-12,0
L008716,2025-12-14,Manufacturing,1-50,Bulk order,1.62,3,1,synthetic_demo,2025-12,1
L011171,2025-12-14,Manufacturing,51-200,Bulk order,6.59,4,0,synthetic_demo,2025-12,0
L005748,2025-12-14,Construction,201-1000,Product enquiry,17.17,1,0,synthetic_demo,2025-12,0
L000694,2025-12-14,Retail,1-50,Product enquiry,11.89,2,0,synthetic_demo,2025-12,0
L003249,2025-12-14,Construction,51-200,Product enquiry,5.33,1,0,synthetic_demo,2025-12,1
L005562,2025-12-14,Retail,201-1000,Supplier request,18.02,2,1,synthetic_demo,2025-12,0
L010733,2025-12-14,Technology,1-50,Bulk order,3.09,0,0,synthetic_demo,2025-12,1
